高	高 = 亠 + 冋 + 口	<table><tr><td>gao1</td><td>surname Gao</td></tr><tr><td>gao1</td><td>high / tall / above average / loud / your (honorific)</td></tr></table>		<div>A skyscraper. </div><div>Just in front of the Taos Pueblo, a huge skyscraper has been erected. It's an important building, so there's a control checkpoint at the entrance, and Guy Fawkes has been hired to stand guard. To make him look more dangerous, he wears a beret. However there's no-one to check, so Guy Fawkes is bored and eats a mandarin. </div>	HSK1
彳	彳 = 丿 + 亻	<table><tr><td>chi4</td><td>step with the left foot (Kangxi radical 60) / see also 彳亍[chi4 chu4]</td></tr></table>	很得行往律微待	<div>Left foot: Black sneakers. </div>	HSK7
长	长 = 乛 + 丆 + 丿	<table><tr><td>chang2</td><td>length / long / forever / always / constantly</td></tr><tr><td>zhang3</td><td>chief / head / elder / to grow / to develop / to increase / to enhance</td></tr></table>	张艮	<div>Charlie Chaplin sped into the Angkor Wat riding his longboard, but just inside the entrance he doesn't know how to stop. He manages to make a u-turn by hooking him to the pole of a wind wheel with a sickle, but after the turn he can't help but bump into a giant banana. </div>	HSK2
艮	艮 = 日 + 长	<table><tr><td>gen3</td><td>blunt / tough / chewy</td></tr><tr><td>gen4</td><td>one of the Eight Trigrams 八卦[ba1 gua4], symbolizing mountain / ☶</td></tr></table>	很眼根跟银即限食既退良	<div>Mnemonic symbol: chewing gum.</div><div>The sun hates it when Guy Fawkes is riding his longboard in the Forbidden City. This time, she found out how to stop him: With chewing gum on the floor. </div>	HSK7
很	很 = 彳 + 艮	<table><tr><td>hen3</td><td>(adverb of degree) / quite / very / awfully</td></tr></table>		<div>Hamlet feels awfully cool in the Forbidden City, wearing black sneakers and blowing chewing gum bubbles. He is so very 90s.</div>	HSK1
什	什 = 亻 + 十	<table><tr><td>shi2</td><td>ten (used in fractions, writing checks etc) / assorted / miscellaneous</td></tr><tr><td>shen2</td><td>what</td></tr></table>		<div>Sherlock Holmes is trying to evict Rosa Luxemburg from the barricades she put up just inside the entrance of the Forbidden City. She wants to prevent the closing of the entrance by blocking it with a big cross, and protecting the barricade by sitting on top of it. When the police was called, they assigned the unwanted eviction job to Sherlock Holmes.</div>	HSK1
果	果 = 木 + 田	<table><tr><td>guo3</td><td>fruit / result / resolute / indeed / if really</td></tr><tr><td>guo3</td><td>variant of 果[guo3] / fruit</td></tr></table>	课棵	<div>Gitta Giraffe is not feeling well inside Olavinlinna Castle and decides to eat healthy. To plant a field, she first distributes some Christmas trees as manure, then puts a field on it and finally plants some ravines. Soon she will be eating grapes and feel better.</div>	HSK1
兀	兀 = 一 + 儿	<table><tr><td>wu4</td><td>surname Wu</td></tr><tr><td>wu4</td><td>cut off the feet / rising to a height / towering / bald</td></tr></table>	西光尧酉	<div>Mnemonic symbol: A 胡兀尔, a kind of Chinese fiddle with four strings, more commonly known as 四胡.</div><div>Sun Wukong is playing his 胡兀尔 in the space station's bathroom, but he's deliberatly playing very badly in order to annoy Willy Walrus. Willy Walrus is so annoyed that he threatens to cut off Sun Wukong's feet with a flute if he doesn't stop.</div>	HSK7
西	西 = 兀 + 囗	<table><tr><td>xi1</td><td>the West / abbr. for Spain 西班牙[Xi1 ban1 ya2] / Spanish</td></tr><tr><td>xi1</td><td>west</td></tr></table>		<div>The wild west is largely recognized by the symbol of the cowboy hat.</div><div>Marie Curie has gone crazy from the loneliness in space. In front of the space station, she sits inside of a large wooden box, wearing a cowboy hat and playing a 胡兀尔 fiddle, thinking that she's participating in a square dance in the wild west.</div>	HSK1
千	千 = 丿 + 十	<table><tr><td>qian1</td><td>thousand</td></tr><tr><td>qian1</td><td>a swing</td></tr></table>	重舌乖仟	<div>The Queen of Hearts dropped a kilo on her banana in front of Anchor Inn, and now she uses a cross to try and revive it.</div>	HSK2
舌	舌 = 千 + 口	<table><tr><td>she2</td><td>tongue</td></tr></table>	话甜刮活适乱括舍	<div>Sherlock Holmes squashed his tongue under a kilo just inside the entrance of the Erechtheion! He tries to stem the kilo with a mandarin, but not very successfully.</div>	HSK5
话	话 = 舌 + 讠	<table><tr><td>hua4</td><td>dialect / language / spoken words / speech / talk / words / conversation / what sb said / CL:種|种[zhong3],席[xi2],句[ju4],口[kou3],番[fan1]</td></tr><tr><td>hua4</td><td>old variant of 話|话[hua4]</td></tr></table>		<div>Helga Horse can't talk at all right now, because her tongue is stuck on an advertisement column in the Adziogol lighthouse's bathroom. In an ad on the advertising column, two people were discussing a depicted beautiful carrot; Helga thought it looked so tasty she had to lick it, and now her tongue is stuck.</div>	HSK1
回	回 = 口 + 囗	<table><tr><td>hui2</td><td>to circle / to go back / to turn around / to answer / to return / to revolve / Hui ethnic group (Chinese Muslims) / time / classifier for acts of a play / section or chapter (of a classic book)</td></tr></table>	啬	<div>Helga Horse (hu-) smuggeled herself into the entrance of the Eiffel Tower (-ei2). She covered herself in a wooden box (囗) full of mandarins (口) and just entered the tower. Unfortunately, she missed one little detail: The box full of mandarins is to be shipped back (回) to China soon.</div>	HSK1
老	老 = ⺹ + 匕	<table><tr><td>lao3</td><td>prefix used before the surname of a person or a numeral indicating the order of birth of the children in a family or to indicate affection or familiarity / old (of people) / venerable (person) / experienced / of long standing / always / all the time / of the past / very / outdated / (of meat etc) tough</td></tr></table>		<div>Sir Lancelot is showing his respect to grandpa in the Taos Pueblo. He's bowing deep and offering a clay banana, but grandpa refuses by hitting Sir Lancelot on the head with a ladle.</div>	HSK1
⺧	⺧ = 丿 + 土	<table><tr><td>xx5</td><td>character component without inherent meaning</td></tr></table>	先告	<div>Wikipedia redirects to 牛, but the strokes are not completely the same, as the stroke order. Anyway I'm going to represent this character by a small cow: a golden calf.</div>	HSK7
先	先 = ⺧ + 儿	<table><tr><td>xian1</td><td>early / prior / former / in advance / first</td></tr></table>	洗选	<div>Mnemonic symbol: the First Lady of the United States, FLOTUS. ....In front of the Anchor Inn, Sun Wukong, the FLOTUS and Marie Curie dance around the golden calf. When it comes to be in favour of their gods, everyone of them wants to be first. </div>	HSK1
七	七 = 一 + 乚	<table><tr><td>qi1</td><td>seven / 7</td></tr></table>	东车比切乇虍	<div>In other components: the Seven-Branched Laser Sword.</div><div>The Queen of Hearts is testing her new Seven-Branched Laser Sword in front of the space station. She's slicing flutes and shovels.</div>	HSK1
东	东 = 七 + 小	<table><tr><td>dong1</td><td>surname Dong</td></tr><tr><td>dong1</td><td>east / host (i.e. sitting on east side of guest) / landlord</td></tr></table>	练炼冻栋	<div>Doggy Dog wants to build a model of the Pudong Oriental Pearl Tower in front of Stonehenge. He has a model tower as guide, and a seven-branched laser sword as well as a daisy as building blocks.</div>	HSK1
水	水 = ㇇ + 亅 + 丿 + ㇏	<table><tr><td>shui3</td><td>surname Shui</td></tr><tr><td>shui3</td><td>water / river / liquid / beverage / additional charges or income / (of clothes) classifier for number of washes</td></tr></table>	冰永氽氶氺	<div>Sheldon Shrimp just climbed the Eiffel tower. He's really thirsty, so he's glad to find a water fountain. After he quenches his thirst, he also finds a snack: A banana is swimming in the water. He never ate a banana before, so he tries a mix of different methods: Putting on a fake beak to pick on the banana, holding it with a finger and peeling it with a crowbar.</div>	HSK1
名	名 = 口 + 夕	<table><tr><td>ming2</td><td>name / noun (part of speech) / place (e.g. among winners) / famous / classifier for people</td></tr></table>		<div>Marilyn Monroe is visiting Stonehenge and is just entering when a friendly bat appears. The bat, who volunteers as a guide to Stonehenge, asks her to put on a name badge and gives her a mandarin as a welcome gift.</div>	HSK1
认	认 = 人 + 讠	<table><tr><td>ren4</td><td>to recognize / to know / to admit</td></tr></table>		<div>Robinson Crusoe is lost in the Forbidden City's bathroom. He doesn't know anyone, and he doesn't recognize the environment! At first, he turns to an advertising column, but it doesn't tell him anything useful. But fortunately, Neanderthal Man comes in, instantly recognizes Robinson Crusoe, and tells him where he is.</div>	HSK1
幺	幺 = 厶	<table><tr><td>yao1</td><td>surname Yao</td></tr><tr><td>yao1</td><td>youngest / most junior / tiny / one (unambiguous spoken form when spelling out numbers, esp. on telephone or in military) / one or ace on dice or dominoes / variant of 吆[yao1], to shout</td></tr></table>	乡丝糸	<div>Mnemonic symbol from 幺点, ace: an ace card. </div><div>Maud Younger is going to a poker tournament in the Taos Pueblo. Before she enters, she hides an ace in her fake nose in front of the Taos Pueblo. </div>	HSK7
糸	糸 = 小 + 幺	<table><tr><td>mi4</td><td>fine silk</td></tr></table>	系累紧	<div>In the space station's bathroom, Marilyn Monroe uses zero gravity to fulfill her lifelong dream of flying on a carpet like Aladdin. In the space station she doesn't have a carpet, but she has a large ace on which she sits. She uses a silken scarf as a turban, and she holds a daisy in her hand as magic wand. </div>	HSK7
系	系 = 丿 + 糸	<table><tr><td>xi4</td><td>to connect / to relate to / to tie up / to bind / to be (literary)</td></tr><tr><td>xi4</td><td>system / department / faculty</td></tr><tr><td>ji4</td><td>to tie / to fasten / to button up</td></tr><tr><td>xi4</td><td>to connect / to arrest / to worry</td></tr></table>		<div>Mnemonic symbol: As this is the second character in 关系 (guanxi), I'll use shaking hands as the symbol for 系.</div><div>In the space station's bathroom, Marie Curie found a new binding mechanism in chemistry. To demonstrate her findings, she binds two bananas together with a silk scarf. She celebrates her findings by shaking her own hand over her head.</div>	HSK1
气		<table><tr><td>qi4</td><td>gas / air / smell / weather / to make angry / to annoy / to get angry / vital energy / qi</td></tr></table>	汽	<div>Mnemonic symbol: a balloon. The Queen of Hearts is disappointed by her balloons. She expected them to float upwards, but in the space station's bathroom, They float randomly in all directions. </div>	HSK1
丁	丁 = 一 + 亅	<table><tr><td>ding1</td><td>surname Ding</td></tr><tr><td>ding1</td><td>fourth of the ten Heavenly Stems 十天干[shi2 tian1 gan1] / fourth in order / letter "D" or roman "IV" in list "A, B, C", or "I, II, III" etc / butyl / cubes (of food)</td></tr></table>	打可灯亭	<div>Dorothy Gale balances a flute on a crowbar in front of Stonehenge. For this trick, she wins the fourth place in an artists competition and gets a quarter of a pizza as prize. Unfortunately, there is a big nail on the pizza piece.</div>	HSK5
扌	扌 = 二 + 亅	<table><tr><td>xx5</td><td>hand radical</td></tr></table>	打报找把提接据护担换择扫搬指拉持技推批按排掉括招授握扩扬抱折抽挂播拒抬挺扰撞扔拾扮执抗托操拦撺	<div>A toy claw.</div>	HSK7
打	打 = 丁 + 扌	<table><tr><td>da2</td><td>dozen</td></tr><tr><td>da3</td><td>to beat / to strike / to hit / to break / to type / to mix up / to build / to fight / to fetch / to make / to tie up / to issue / to shoot / to calculate / to play (a game) / since / from</td></tr><tr><td>da2</td><td>dozen (loanword)</td></tr></table>		<div>Don Quixote is imprisoned in the Adziogol Lighthouse and afraid of being beaten. He equips himself with a claw for the left hand, and a nail for the right hand.</div>	HSK1
四	四 = 儿 + 囗	<table><tr><td>si4</td><td>four / 4</td></tr></table>		<div>Socrates (s-) is doing some workout in the bathroom of the space station (-4). He's lifting four (四) wooden boxes (囗), and wonders why they are so heavy (okay I know it's in outer space and everything, but anyway). He doesn't know that inside one of the four boxes, the monkey king (儿) is hiding and secretly laughing at him - until the monkey king comes out and surprises Socrates with a four-leaved clover (symbol for 四).</div>	HSK1
曰	曰 = 囗 + 一	<table><tr><td>yue1</td><td>to speak / to say</td></tr></table>	电由申曾甲曼	<div>Aphrodite is selling flutes in front of the Erechtheion. She has a whole box of them, and she's advertising them by using a microphone.</div>	HSK7
电	电 = 乚 + 曰	<table><tr><td>dian4</td><td>electric / electricity / electrical</td></tr></table>		<div>Dorothy Gale is looking for a wall plug for her charger in the bathroom of the Anchor Inn. She's digging up the whole place with a shovel, and instead of a wall plug, she finds a microphone.</div>	HSK1
少	少 = 丿 + 小	<table><tr><td>shao4</td><td>young</td></tr><tr><td>shao3</td><td>few / less / to lack / to be missing / to stop (doing sth) / seldom</td></tr></table>	省沙吵	<div>A Smiley.</div><div>Sherlock is playing golf with a few daisies in the Taos Pueblo. He's using a banana as a golf club and the daisies' heads as balls. There are only a few left. </div>	HSK1
太	太 = 丶 + 大	<table><tr><td>tai4</td><td>highest / greatest / too (much) / very / extremely</td></tr></table>	态	<div>Mnemonic symbol: from 太后 [tai4 hou4], the empress dowager</div><div>The empress dowager prepares for her reign in the palace's bathroom and has a big robot as well as Tecumseh fan her fresh air with petal leaves.</div>	HSK1
冉	冉 = ⺆ + 土	<table><tr><td>ran3</td><td>surname Ran / passing (of time)</td></tr><tr><td>ran3</td><td>edge of a tortoiseshell / see 冉冉[ran3 ran3]</td></tr></table>	再	<div>冉冉 means "soft" as well as "gradually", so I'll represent 冉 by snail mail. </div><div>Robinson Crusoe drank too much in the Anchor Inn, so he's unable to receive the letter of dirt that he gets by snail mail. The snail wants to deliver it anyway, so she just staples it to the table next to Robinson. </div>	HSK7
再	再 = 一 + 冉	<table><tr><td>zai4</td><td>again / once more / re- / second / another / then (after sth, and not until then)</td></tr></table>		<div>Zorro finally received the flute he was waiting for so long in the palace's bathroom. He is so moved that he cries 再见 again and again and waves the mail snail goodbye with a handkerchief. </div>	HSK1
古	古 = 十 + 口	<table><tr><td>gu3</td><td>surname Gu</td></tr><tr><td>gu3</td><td>ancient / old / paleo-</td></tr></table>	故居克苦估固姑	<div>At least on German maps, this character actually resembles a cloister. Gitta Giraffe is looking out of an cloister, which arrived at the space station. The cloister is made of a huge mandarin, with a cross on top of it.</div>	HSK5
攵	攵 = 丿 + 丆 + ㇏	<table><tr><td>xx5</td><td>rap / tap</td></tr></table>	教数放故敢改收效微败散致救敬攻攸敕敫	<div>Mnemonic symbol: the epitome of rapping and tapping is a sledgehammer. </div>	HSK7
故	故 = 古 + 攵	<table><tr><td>gu4</td><td>happening / instance / reason / cause / intentional / former / old / friend / therefore / hence / (of people) to die, dead</td></tr></table>	做	<div>Mnemonic symbol: This character only appears in  做, so we don't need a strong mnemonic symbol. We should be able to refer to 故 when we think of 故事 or 故意. Because it fits nicely to its components, I'll think of it as in the meaning of 故墓, an old grave...</div><div>There is an ancient cloister in the space station's bathroom, and Gitta Giraffe once heard a story from her fellow astronauts that there's an old tomb inside with lots of treasure. One day she can't hold herself back anymore and deliberately breaks the cloister open using a sledgehammer.</div>	HSK3
做	做 = 亻 + 故	<table><tr><td>zuo4</td><td>to do / to make / to produce / to write / to compose / to act as / to engage in / to hold (a party) / to be / to become / to function (in some capacity) / to serve as / to be used for / to form (a bond or relationship) / to pretend / to feign / to act a part / to put on appearance</td></tr></table>		<div>In Olavinlinna castle's bathroom, Zapatista Zebra uses the well in the middle of the room as an old tomb and throws a dead Rosa Luxemburg inside to hide her corpse.</div>	HSK1
其	其 = 目 + 八	<table><tr><td>qi2</td><td>his / her / its / theirs / that / such / it (refers to sth preceding it)</td></tr></table>	期基斯	<div>Looks like a watchtower. The Queen of Hearts is on lookout on the watchtower just inside the space station's entrance. The Eye of Providence helps her to look out for intruders. They also spread some eight balls for possible intruders to trip on. </div>	HSK3
期	期 = 其 + 月	<table><tr><td>qi1</td><td>a period of time / phase / stage / (used for issue of a periodical, courses of study) / time / term / period / to hope / Taiwan pr. [qi2] / cycle</td></tr></table>		<div>Recently the Queen of Hearts (qi) has become an astronomer. In front of the space station (Ø1) she sits on top of a watchtower (其) and watches the moon (月). From the moon's movement around the tower she wants to calculate its period and phase (期). She didn't consider though that not only the moon is orbiting around her, she is also orbiting the moon.</div>	HSK1
五	五 = 王 + 丨	<table><tr><td>wu3</td><td>five / 5</td></tr></table>	伍吾	<div>A pentagram.</div><div>Martin Luther King helps Willy Walrus to construct a pentagram out of dinosaur bones inside the space station.</div>	HSK1
书	书 = 丨 + ㇆ + 丶	<table><tr><td>shu1</td><td>abbr. for 書經|书经[Shu1 jing1]</td></tr><tr><td>shu1</td><td>book / letter / document / CL:本[ben3],冊|册[ce4],部[bu4] / to write</td></tr></table>		<div>Sheldon Shrimp is enjoying a good book in front of the space station. Because he is lazy, he built a thingy to hold the pages in place with a dinosaur bone and two ploughs. He is laying very comfortable on a petal leaf serving as sofa. </div>	HSK1
斤	斤 = ⺁ + 丅	<table><tr><td>jin1</td><td>catty / weight equal to 0.5 kg</td></tr></table>	听所新近断折斯斥斩	<div>Jeanne d'Arc is weight lifting in front of the Forbidden City. She uses two barbells: One is made of a flute with one banana tree at each end, and one is made of a dinosaur bone with a banana tree at each end.</div>	HSK2
听	听 = 口 + 斤	<table><tr><td>ting1</td><td>to listen / to hear / to obey / a can (loanword from English "tin") / classifier for canned beverages</td></tr><tr><td>ting4</td><td>(literary pronunciation, still advocated in Taiwan) to rule / to sentence / to allow</td></tr><tr><td>yin3</td><td>smile (archaic)</td></tr></table>		<div>Mother Teresa is listening to the sound that is made when a barbell squashes a mandarin in front of the train station.</div>	HSK1
主	主 = 丶 + 王	<table><tr><td>zhu3</td><td>owner / master / host / individual or party concerned / God / Lord / main / to indicate or signify / trump card (in card games)</td></tr></table>	住注往	<div>George Giant Squid is playing cards with Martin Luther King in the space station. It's Martin Luther King's turn, and he holds a petal leaf in his hand high above his head: it's his trump card, and on it depicted is the Lord himself.</div>	HSK3
住	住 = 主 + 亻	<table><tr><td>zhu4</td><td>to live / to dwell / to stay / to reside / to stop / (suffix indicating firmness, steadiness, or coming to a halt)</td></tr></table>	隹	<div> George Giant Squid, Rosa Luxemburg and the Lord are all living in a flat share in the space station's bathroom.</div>	HSK1
冫		<table><tr><td>bing1</td><td>"ice" radical in Chinese characters (Kangxi radical 15), occurring in 冰, 决, 次 / see also 兩點水|两点水[liang3 dian3 shui3]</td></tr></table>	冷次准决冰净况减凉冲冻丬	<div>Brynhildr (bi) is eating a popsicle (冫) while sitting in front of Stonehenge ((e)ng1).</div>	HSK7
丬	丬 = 丨 + 冫	<table><tr><td>qiang2</td><td>"piece of wood" radical in Chinese characters (Kangxi radical 90), mirror image of 片[pian4]</td></tr></table>	北将奖状壮	<div>Just as she entered the Angkor Wat, the Queen of Hearts craves for a popsicle. It seems like a miracle that just inside the entrance of the Angkor Wat she finds a crate full of popsicles, which she cracks open using a dinosaur bone. Unfortunately, all the popsicles are contaminated with pieces of wood.</div>	HSK7
北	北 = 丬 + 匕	<table><tr><td>bei3</td><td>north / to be defeated (classical)</td></tr></table>	乘背乖	<div>A compass rose. In the Eiffel tower, Beelzebub tries to build a compass. As a baseplate he uses a piece of wood, on which he sticks the north pike of a compass rose. On the south pike he balances a ladle, which is supposed to adjust itself to earth's magnetic field.</div>	HSK1
觉	觉 = 小 + 冖 + 见	<table><tr><td>jiao4</td><td>a nap / a sleep / CL:場|场[chang2]</td></tr><tr><td>jue2</td><td>to feel / to find that / thinking / awake / aware</td></tr></table>		<div>There have been reports of illegal sleepovers in Angkor Wat's bathroom, so Jeanne of Arc wants to get to the bottom of it. She plans to film the intruders with a surveillance camera, but at the same time she may not be discovered, so she hides under a cooking top which is in turn covered up with daisies. However her attempt at filming the sleepovers fail: as the night comes, she falls asleep herself in her hideout. </div><div>Lately Zeus has been acting strange when he entered the Erechtheion, so there have been a lot of surveillance cameras put up to observe him. Zeus thinks that they are ugly and decorates them with daisies. He also feels that the cameras are emitting radiation to read his mind, so he put up a cooking lid as hat to protect his brain from the radiation.</div>	HSK1
冂	冂 = 丨 + ㇆	<table><tr><td>jiong1</td><td>radical in Chinese characters (Kangxi radical 13), occurring in 用, 同, 网 etc / see also 同字框[tong2 zi4 kuang4]</td></tr></table>	雨两肉南网巾丙冈冏禸冃	<div>Kind of looks like a map. Zeus found a secret map that tells the location of a golden dinosaur bone in front of Stonehenge, so he took a plough and digged up everything. He actually found a couple of dinosaur bones, but not a golden one.</div>	HSK7
巾	巾 = 丨 + 冂	<table><tr><td>jin1</td><td>towel / general purpose cloth / women's headcovering (old) / Kangxi radical 50</td></tr></table>	帮市带帽刷制币帅布帝席吊帀	<div>Jeanne d'Arc has smuggled a dinosaur bone out of the Forbidden City. To hide it, she covered it in maps and towels.</div>	HSK4
帀	帀 = 一 + 巾	<table><tr><td>za1</td><td>variant of 匝[za1] / circuit / to surround</td></tr></table>	师	<div>Zorro found a dinosaur bone in front of the Adziogol lighthouse. He thinks that this is what whole living dinosaurs actually looked like, so he puts it on a towel and uses a flute as a cushion so that one end is slightly lifted. Then he tries to revive the dinosaur bone with a defibrillator. </div><div>Mnemonic symbol from circuit -> defibrillator, because it is used to short circuit the heart. </div>	HSK7
师	师 = 刂 + 帀	<table><tr><td>shi1</td><td>surname Shi</td></tr><tr><td>shi1</td><td>teacher / master / expert / model / army division / (old) troops / to dispatch troops</td></tr></table>	狮	<div>Sherlock Holmes' teacher shows Sherlock one final trick in front of the space station before his training is complete. The teacher shows Sherlock how to electrify a kitchen knife using a defibrillator. </div>	HSK1
亽	亽 = 丶 + 人	<table><tr><td>ji2</td><td>archaic variant of 亼[ji2]</td></tr><tr><td>xx5</td><td>one of the characters used in kwukyel (phonetic "ra"), an ancient Korean writing system</td></tr></table>	今食	<div>Looks like a tipi. </div>	HSK7
今	今 = 亽 + ㇇	<table><tr><td>jin1</td><td>today / modern / present / current / this / now</td></tr></table>	琴令念	<div>A rip off calendar showing today's date: 今</div><div>Jeanne of Arc has changed into half-duck half-human being and lives in a tipi in front of the Forbidden City. With her beak, she shows a rip off calender with the date of Armageddon: today.</div>	HSK1
元	元 = 二 + 儿	<table><tr><td>yuan2</td><td>surname Yuan / the Yuan or Mongol dynasty (1279-1368)</td></tr><tr><td>yuan2</td><td>unit of money (in PRC: Chinese yuan, in USA: dollar, etc) / primary / first</td></tr></table>	完远玩园	<div>Sun Wu Kong offers Aphrodite a coin just inside the entrance of Anchor Inn. As Aphrodite takes it, she's literally shocked: Sun Wu Kong hooked up a capacitor to it to play a bad joke on her, and he's laughing his ass off.</div>	HSK2
完	完 = 元 + 宀	<table><tr><td>wan2</td><td>to finish / to be over / whole / complete / entire</td></tr></table>	院	<div>In other characters: A checkered flag.</div><div>Willy Walrus celebrates finishing his degree just inside the entrance of Anchor Inn. He wears a graduation cap, gets lots of coins and somebody waves with a checkered flag.</div>	HSK2
院	院 = 完 + 阝	<table><tr><td>yuan4</td><td>courtyard / institution / CL:個|个[ge4]</td></tr></table>		<div>The pope (阝) wants to join the cloister (寺院), but first he has to pass Aphrodite's (yu) test. He has to run as fast as he can from Vatikan City to the Anchor Inn's bathroom (an4), where the entrance to the cloister is. As he arrives at the bathroom huffing and puffing, Aphrodite is waving with a checkered flag.</div>	HSK1
只	只 = 八 + 口	<table><tr><td>zhi3</td><td>only / merely / just / but</td></tr><tr><td>zhi3</td><td>but / only</td></tr><tr><td>zhi1</td><td>classifier for birds and certain animals, one of a pair, some utensils, vessels etc</td></tr><tr><td>zhi3</td><td>grain that has begun to ripen / variant of 衹|只[zhi3]</td></tr><tr><td>zhi3</td><td>variant of 祇|只[zhi3]</td></tr></table>	识织职积	<div>Mnemonic symbol: this character looks like something (a head?) on two legs. I'll just represent it by a cuttlefish (只).....George Washington (zh) has been in the space station (Ø3) as the only one for too long and went mad. He thinks he's holding a mandarin (口), but he's just about to bite into merely an eightball (八). On the top of his head is a cuttlefish (只) he mistook for a hat.</div>	HSK3
识	识 = 只 + 讠	<table><tr><td>shi2</td><td>to know / knowledge / Taiwan pr. [shi4]</td></tr><tr><td>zhi4</td><td>to record / to write a footnote</td></tr></table>		<div>Sherlock Holmes (sh) is inspecting the new arrival at the entrance of the space station (Ø2). It's a big advertising column (讠) with a cuttlefish (只) on it, to broaden the space station's inhabitant's knowledge (识).</div>	HSK1
矢	矢 = 𠂉 + 大	<table><tr><td>shi3</td><td>arrow / dart / straight / to vow / to swear / old variant of 屎[shi3]</td></tr></table>	医知短矮族疑侯	<div>Sherlock Holmes and the robot are playing darts in the space station. Sherlock Holmes is a sore loser and thus programmed the robot to throw keys instead of real darts.</div>	HSK7
侯	侯 = 亻 + 矢	<table><tr><td>hou2</td><td>surname Hou</td></tr><tr><td>hou2</td><td>marquis, second of the five orders of ancient Chinese nobility 五等爵位[wu3 deng3 jue2 wei4] / nobleman or high official</td></tr></table>	候	<div>The marquis and Rosa Luxemburg are throwing darts at a curling stone (which resembles the strokes above 失 and is held up by Hamlet) just inside the Louvre's entrance. Since the curling stone is made of granite, there is no chance that one dart will ever stick to it.</div>	HSK7
候	候 = 亻 + 侯	<table><tr><td>hou4</td><td>to wait / to inquire after / to watch / season / climate / (old) period of five days</td></tr></table>		<div>The marquis and Rosa Luxemburg are exhausted and want to use the Louvre's bathroom. Unfortunately Hamlet is still busy caring for his wounds, so they have to wait until he is finished. They watch all the time and inquire again and again when they will be able to use the bathroom.</div>	HSK1
飞		<table><tr><td>fei1</td><td>to fly</td></tr></table>		<div>Looks like a hummingbird. Frankenstein's monster is being pecked by a hummingbird in front of the Eiffel tower.</div>	HSK1
车	车 = 七 + 十	<table><tr><td>che1</td><td>surname Che</td></tr><tr><td>che1</td><td>car / vehicle / CL:輛|辆[liang4] / machine / to shape with a lathe</td></tr><tr><td>ju1</td><td>war chariot (archaic) / rook (in Chinese chess) / rook (in chess)</td></tr></table>	轻较辆连输软军转阵库轰斩	<div>Charlie Chaplin is parading in a cabriolet in front of the Erectheion, because he wants to establish his new cult. Like all successful leaders, he takes the carrot-and-stick approach: In one hand he's waving with a seven-branched laser sword, in the other one he's waving with a cross.</div>	HSK1
卩	卩 = ㇆ + 丨	<table><tr><td>jie2</td><td>"seal" radical</td></tr></table>	节爷却即印丽叩卯卬𠬝	<div>The meaning is seal as in insignia, but instead I'm going to represent it as baby seal (the animal) in other characters. Jeanne d'Arc is using a plough made of dinosaur bones just inside the entrance of the Erechtheion, when suddenly a baby seal jumps out of the raked earth.</div>	HSK7
𠬝	𠬝 = 卩 + 又	<table><tr><td>fu2</td><td>variant of  服: clothes; to wear, to dress</td></tr></table>	服报	<div>Mnemonic symbol: a tutu as used by ballerinas. </div><div>Frieda Fuchs almost finished her tutu, but there's one component missing: she wants to complete it with a seal's pelt. In the space station's entrance she finally found a baby seal and is ready to charge. The baby seal is not helpless though: it already put on its boxing gloves. </div>	HSK7
服	服 = 𠬝 + 月	<table><tr><td>fu4</td><td>dose (measure word for medicine)</td></tr><tr><td>fu2</td><td>clothes / dress / garment / to serve (in the military, a prison sentence etc) / to obey / to convince / to admire / to acclimatize / to take (medicine) / mourning clothes / to wear mourning clothes</td></tr></table>		<div>Just inside the space station's entrance, Frieda Fox and the moon are playing a little game. They are ordering each other what to wear and the other person has to obey. Frieda orders the moon to wear a neat little tutu, and the moon orders Frieda to wear a princess' dress. After they've changed they can't stop laughing at each other.</div>	HSK1
怎	怎 = 乍 + 心	<table><tr><td>zen3</td><td>how</td></tr></table>		<div>Zorro wakes up in the Forbidden City and can't remember how he even got there. Slowly, as he touches his head, he realizes that he has a Mohawk haircut now and almost gets a heart attack. His heart is pumping so hard as if it wanted to jump out of his chest. How on earth could this have happened???</div>	HSK1
尸		<table><tr><td>shi1</td><td>person representing the dead (during burial ceremonies) / to put a corpse on display (after execution) / variant of 屍|尸[shi1] / corpse</td></tr></table>	居层刷展户屋尺尼	<div>Sherlock Holmes is investigating a ghost in front of the space station.</div>	HSK6
尼	尼 = 匕 + 尸	<table><tr><td>ni2</td><td>Buddhist nun / (often used in phonetic spellings)</td></tr></table>	呢	<div>Nefertiti is trying to escape the space station, because she is being haunted by a ghost. She's already at the entrance, where she meets the Bhuddist nun, which immediately attacks the ghost with a large ladle.</div>	HSK7
